T2M,RH2M,PS,datetime,hour,month,T2M_diff,RH2M_diff,PS_diff,T2M_roll_mean,RH2M_roll_mean,PS_roll_mean,T2M_roll_std,RH2M_roll_std,PS_roll_std,T2M_roll_dev,RH2M_roll_dev,PS_roll_dev
27.82,81.92,985.3,2025-09-27 08:00:00,8,9,2.3200000000000003,-6.929999999999993,0.39999999999997726,27.41416666666667,77.46375,982.5,3.3920699293794434,13.918556838139747,1.4829465380910019,0.40583333333333016,4.456249999999997,2.7999999999999545
31.02,65.49,985.5,2025-09-27 09:00:00,9,9,3.1999999999999993,-16.430000000000007,0.20000000000004547,27.535416666666666,77.13041666666668,982.5875,3.469157245320065,14.112308065985511,1.596003841136514,3.484583333333333,-11.640416666666681,2.9125000000000227
32.18,61.35,985.5,2025-09-27 10:00:00,10,9,1.1600000000000001,-4.1399999999999935,0.0,27.58583333333333,77.20958333333333,982.6875,3.529509039225436,14.013798317983097,1.7012303731890688,4.59416666666667,-15.859583333333326,2.8125
32.94,59.22,985.1,2025-09-27 11:00:00,11,9,0.759999999999998,-2.1300000000000026,-0.39999999999997726,27.609166666666667,77.42999999999999,982.7958333333335,3.5642609047465195,13.669086989643443,1.7701582259728117,5.330833333333331,-18.209999999999994,2.3041666666665606
33.41,58.63,984.4,2025-09-27 12:00:00,12,9,0.46999999999999886,-0.5899999999999963,-0.7000000000000455,27.629166666666666,77.66000000000001,982.9083333333333,3.5966154581253473,13.28306964261048,1.783235132079585,5.78083333333333,-19.03000000000001,1.4916666666666742
33.53,59.66,983.8,2025-09-27 13:00:00,13,9,0.12000000000000455,1.029999999999994,-0.6000000000000227,27.65166666666667,77.89625,983.025,3.633114206928088,12.88833338721519,1.744120558272695,5.87833333333333,-18.23625,0.7749999999999773
33.39,61.14,983.1,2025-09-27 14:00:00,14,9,-0.14000000000000057,1.480000000000004,-0.6999999999999318,27.680000000000003,78.11666666666666,983.1333333333333,3.676667914909466,12.535304809484007,1.6591424360910343,5.709999999999997,-16.97666666666666,-0.03333333333330302
33.1,63.57,982.7,2025-09-27 15:00:00,15,9,-0.28999999999999915,2.4299999999999997,-0.39999999999997726,27.724166666666665,78.24333333333333,983.2375000000001,3.737189035098563,12.364058242821832,1.5412621874567165,5.375833333333336,-14.673333333333325,-0.5375000000000227
32.49,67.65,982.7,2025-09-27 16:00:00,16,9,-0.6099999999999994,4.080000000000005,0.0,27.79625,78.28333333333335,983.3458333333333,3.814181560736691,12.326551993886106,1.3956389114176164,4.693750000000001,-10.63333333333334,-0.6458333333332575
30.84,79.34,982.9,2025-09-27 17:00:00,17,9,-1.6500000000000021,11.689999999999998,0.1999999999999318,27.908749999999998,78.165,983.4541666666668,3.8642512211297593,12.301123667302395,1.2413103759024842,2.931250000000002,1.1749999999999972,-0.5541666666667879
29.65,82.74,983.2,2025-09-27 18:00:00,18,9,-1.1900000000000013,3.3999999999999915,0.3000000000000682,28.02875,78.12875,983.5583333333334,3.872060806767774,12.285652399905777,1.0966021301872706,1.6212499999999999,4.611249999999998,-0.3583333333333485
29.04,84.21,983.6,2025-09-27 19:00:00,19,9,-0.6099999999999994,1.4699999999999989,0.39999999999997726,28.13791666666667,78.15333333333334,983.6458333333334,3.8616520222027253,12.29770238938873,1.0051948401744613,0.90208333333333,6.056666666666658,-0.04583333333334849
28.46,86.28,983.9,2025-09-27 20:00:00,20,9,-0.5799999999999983,2.0700000000000074,0.2999999999999545,28.231666666666666,78.29416666666667,983.725,3.8400641600923566,12.373544680932017,0.9428218514250173,0.22833333333333528,7.985833333333332,0.17499999999995453
27.87,88.52,984.0,2025-09-27 21:00:00,21,9,-0.5899999999999999,2.239999999999995,0.10000000000002274,28.312083333333334,78.55208333333333,983.7916666666666,3.8100781450013685,12.524912905769384,0.9006841200464338,-0.4420833333333327,9.967916666666667,0.20833333333337123
27.34,90.32,983.9,2025-09-27 22:00:00,22,9,-0.5300000000000011,1.7999999999999972,-0.10000000000002274,28.385416666666668,78.87291666666667,983.8416666666666,3.7719536849558217,12.730577185305547,0.8702406797118094,-1.045416666666668,11.447083333333325,0.058333333333393966
26.83,92.14,983.8,2025-09-27 23:00:00,23,9,-0.5100000000000016,1.8200000000000074,-0.10000000000002274,28.450833333333335,79.25208333333333,983.8666666666668,3.728760041793766,12.992899726277804,0.8595583632049455,-1.6208333333333371,12.88791666666667,-0.06666666666683341
26.34,93.91,983.5,2025-09-28 00:00:00,0,9,-0.48999999999999844,1.769999999999996,-0.2999999999999545,28.513749999999998,79.63708333333334,983.875,3.677393704313448,13.293833967594907,0.8547819452693263,-2.1737499999999983,14.27291666666666,-0.375
25.96,95.15,983.3,2025-09-28 01:00:00,1,9,-0.379999999999999,1.240000000000009,-0.20000000000004547,28.58375,79.96249999999999,983.875,3.608646395028228,13.583033934639747,0.8547819452693263,-2.6237499999999976,15.187500000000014,-0.5750000000000455
25.64,95.79,983.2,2025-09-28 02:00:00,2,9,-0.3200000000000003,0.6400000000000006,-0.09999999999990905,28.6575,80.23083333333334,983.875,3.525245905699988,13.83776996254245,0.8547819452693263,-3.0174999999999983,15.55916666666667,-0.6749999999999545
25.32,96.12,983.4,2025-09-28 03:00:00,3,9,-0.3200000000000003,0.3299999999999983,0.1999999999999318,28.72875,80.44708333333334,983.8833333333333,3.434917013743804,14.051149258015343,0.8488696661974994,-3.4087500000000013,15.672916666666666,-0.4833333333333485
25.0,96.4,983.8,2025-09-28 04:00:00,4,9,-0.3200000000000003,0.28000000000000114,0.39999999999997726,28.793333333333337,80.62875,983.9,3.3447384594794705,14.234538618231502,0.8428729338719613,-3.7933333333333366,15.771250000000009,-0.10000000000002274
24.7,96.59,984.2,2025-09-28 05:00:00,5,9,-0.3000000000000007,0.18999999999999773,0.40000000000009095,28.850416666666664,80.77541666666667,983.9166666666666,3.2580101678210602,14.38563382991577,0.8447622082284082,-4.150416666666665,15.814583333333331,0.2833333333334167
25.26,93.94,984.6,2025-09-28 06:00:00,6,9,0.5600000000000023,-2.6500000000000057,0.39999999999997726,28.90125,80.78875000000001,983.9291666666668,3.188467415001121,14.398199257123697,0.8528617639751871,-3.6412499999999994,13.15124999999999,0.6708333333332348
26.84,88.54,985.2,2025-09-28 07:00:00,7,9,1.5799999999999983,-5.3999999999999915,0.6000000000000227,28.957083333333333,80.77583333333334,983.9416666666666,3.137645862421884,14.390790206018377,0.869740924302934,-2.1170833333333334,7.764166666666668,1.2583333333334394
29.09,76.88,985.5,2025-09-28 08:00:00,8,9,2.25,-11.66000000000001,0.2999999999999545,29.01,80.56583333333333,983.9499999999999,3.1283305729917936,14.410128357352448,0.8841601271713982,0.0799999999999983,-3.685833333333335,1.5500000000000682
30.6,70.48,985.4,2025-09-28 09:00:00,9,9,1.5100000000000016,-6.3999999999999915,-0.10000000000002274,28.992500000000003,80.77374999999999,983.9458333333333,3.1177545570912093,14.217865617504005,0.8767425712698464,1.6074999999999982,-10.293749999999989,1.4541666666666515
31.78,66.33,984.9,2025-09-28 10:00:00,10,9,1.1799999999999997,-4.150000000000006,-0.5,28.975833333333338,80.98125,983.9208333333335,3.1009983198499618,13.955992421054598,0.8382067643220662,2.8041666666666636,-14.651250000000005,0.9791666666665151
32.55,63.77,984.1,2025-09-28 11:00:00,11,9,0.769999999999996,-2.559999999999995,-0.7999999999999545,28.95958333333333,81.17083333333333,983.8791666666666,3.0802745207514475,13.675614894900894,0.8010749119390297,3.590416666666666,-17.40083333333333,0.2208333333334167
32.97,62.5,983.1,2025-09-28 12:00:00,12,9,0.4200000000000017,-1.2700000000000031,-1.0,28.94125,81.33208333333333,983.8249999999999,3.053830541838076,13.418681001456621,0.8082455503192784,4.028749999999999,-18.83208333333333,-0.724999999999909
33.09,61.99,982.1,2025-09-28 13:00:00,13,9,0.12000000000000455,-0.509999999999998,-1.0,28.922916666666666,81.42916666666667,983.7541666666667,3.0262812294485,13.262588414381554,0.8816876932632742,4.167083333333338,-19.439166666666672,-1.654166666666697
32.85,62.87,981.3,2025-09-28 14:00:00,14,9,-0.240000000000002,0.8799999999999955,-0.8000000000000682,28.90041666666667,81.50125,983.6791666666667,2.993454423247524,13.151758788813877,1.007355196939093,3.949583333333333,-18.63125,-2.3791666666667197
32.45,63.93,980.9,2025-09-28 15:00:00,15,9,-0.3999999999999986,1.0600000000000023,-0.39999999999997726,28.873333333333335,81.51625,983.6041666666666,2.9565192028978373,13.130606732066365,1.141501363278146,3.576666666666668,-17.58625,-2.7041666666666515
31.29,69.95,981.0,2025-09-28 16:00:00,16,9,-1.1600000000000037,6.020000000000003,0.10000000000002274,28.823333333333334,81.61208333333333,983.5333333333334,2.9023463771155686,13.033034942746584,1.2478387112615181,2.466666666666665,-11.662083333333328,-2.5333333333334167
29.3,81.25,981.2,2025-09-28 17:00:00,17,9,-1.9899999999999984,11.299999999999997,0.20000000000004547,28.75916666666667,81.69166666666668,983.4625,2.872694412639131,13.024386380160992,1.3308423289013893,0.5408333333333317,-0.4416666666666771,-2.262499999999932
27.68,86.28,981.7,2025-09-28 18:00:00,18,9,-1.620000000000001,5.030000000000001,0.5,28.677083333333332,81.83916666666667,983.4,2.874277949657339,13.056779653787128,1.3780894146719274,-0.9970833333333324,4.44083333333333,-1.6999999999999318
26.87,87.7,982.3,2025-09-28 19:00:00,19,9,-0.8099999999999987,1.4200000000000017,0.599999999999909,28.586666666666662,81.98458333333333,983.3458333333333,2.8964110725951304,13.10368251565292,1.3953273472005172,-1.7166666666666615,5.71541666666667,-1.0458333333333485
26.22,89.88,982.6,2025-09-28 20:00:00,20,9,-0.6500000000000021,2.1799999999999926,0.3000000000000682,28.493333333333336,82.13458333333334,983.2916666666666,2.9364836508801675,13.175399335312056,1.3981094896238928,-2.273333333333337,7.745416666666657,-0.691666666666606
25.77,91.71,982.8,2025-09-28 21:00:00,21,9,-0.4499999999999993,1.8299999999999983,0.1999999999999318,28.405833333333334,82.2675,983.2416666666667,2.9867226719002713,13.258446774399305,1.393124941094092,-2.635833333333334,9.442499999999995,-0.4416666666667197
25.4,92.83,982.6,2025-09-28 22:00:00,22,9,-0.370000000000001,1.1200000000000045,-0.1999999999999318,28.325,82.37208333333334,983.1875,3.042553275586999,13.334408899100856,1.3916872774838245,-2.9250000000000007,10.457916666666662,-0.5874999999999773
25.1,93.38,982.5,2025-09-28 23:00:00,23,9,-0.29999999999999716,0.5499999999999972,-0.10000000000002274,28.252916666666664,82.42375,983.1333333333332,3.09947327806708,13.376238768314915,1.3921102738441942,-3.1529166666666626,10.956249999999997,-0.6333333333332121
24.82,93.84,982.2,2025-09-29 00:00:00,0,9,-0.28000000000000114,0.46000000000000796,-0.2999999999999545,28.189583333333335,82.42083333333333,983.0791666666665,3.1552874590563085,13.373632694570677,1.402475812927708,-3.3695833333333347,11.41916666666667,-0.8791666666664923
24.56,94.11,981.6,2025-09-29 01:00:00,1,9,-0.26000000000000156,0.269999999999996,-0.6000000000000227,28.131249999999998,82.3775,983.0083333333333,3.2107527391838513,13.332215070859998,1.4334260165694297,-3.571249999999999,11.732500000000002,-1.408333333333303
24.28,94.84,981.2,2025-09-29 02:00:00,2,9,-0.2799999999999976,0.730000000000004,-0.39999999999997726,28.074583333333333,82.33791666666667,982.9249999999998,3.2681213579283828,13.29201165105938,1.479203663567643,-3.794583333333332,12.502083333333331,-1.7249999999997954
